state,township,name,contact,street,Category
Yangon Region,Latha,Hla Win [Ko]," 01240600 Ext.4797, 095194037","D Shed, Rm A/41, Underground, Thein Gyi Market,",Food
Yangon Region,Pabedan,Myittar Aye," 0949248341, 09425310382","A Shed, Rm 245, Thein Gyi Market,",Food
Yangon Region,Latha,Myanmar Shwe Min Thar," 095132605, 0943024177, 01240600 Ext.4258","D Shed, Rm E/491, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Chit Naing [U] Son Thein Win [Ko]," 0973022708, 095135390, 01240600 Ext.4386/4204","D Shed, Rm E/480/481, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Khin Aung [Ko]," 01240600 Ext.4547, 09421745727","D Shed, Rm A/122, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Kyaw Kyaw Aye," 095179043, 0973193472, 01240600 Ext.4150, 09420220931","D Shed, Rm E/500/495, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,New Light," 01240600 Ext.4580, 09420222318","D Shed, Rm A/66, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Khin Maung Oo [Ko]," 01240600 Ext.4562, 0973203818","D Shed, Rm A/48, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Than Wai [Ko]," 01240600 Ext.4141, 095163415, 095158006","D Shed, Rm E/494, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Myint Shwe [Ko] & Zin Mar [Ma]," 095053175, 09448007513 [Res], 01240600 Ext.4287, 0949278224 [Res]","D Shed, Rm E/471/478, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Shwe Hinthar," 09449252618, 01242775 Ext.2167, 01240600 Ext.4323, 01240600 Ext.4104, 0973206893","D Shed, Rm E/422, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Thein Than," 0973903545, 09255990053, 01240600 Ext.4159, 01242775 Ext.3057","D Shed, Rm A/82, Underground, Thein Gyi Market,",Food
Yangon Region,Latha,Maung Maung Myint & Sons," 09420115936, 0973198262, 01240600 Ext.4339, 0973003990","D Shed, Rm E/493, Underground, Thein Gyi Market,",Food
Yangon Region,Bahan,"Fully Jewellery Collection Co.,Ltd. [Fully Jewellery & TST Casting]"," 01552880, 018603242","63/C, Koh Min Koh Chin Rd., Beside Yuzana Tower, Shwe Gon Daing (West) Ward,",jewellery
Yangon Region,Pabedan,Diamond Mart," 01384823, 0973081090, 09420041751, 0973150305","Super World 2 Shed, Rm B/102, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,Aung Zabu Aye," 095009458, 095311155, 098609458","Super World 2 Shed, Rm 12/13, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,South Okkalapa ,Cherry, 09250898753,"17, Cherry St., Ward (14/1),",jewellery
Yangon Region,Pabedan,Nay La," 01388548, 0943080709","36, 1st Flr, 29th St., Lower Middle Block,",jewellery
Yangon Region,Dagon Seikkan,Kyaw Lwin [Ko] + Sein Than [Ma]," 09799604476, 09799604412, 0931236604","Bldg 9, Rm 003, 7th St., Yuzana Garden City Housing, A Block,",jewellery
Yangon Region,Pabedan,New Day," 09254180905, 09250325057","Super World 4 Shed, Rm 56, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,Myat Pwint," 0973168985, 09796866233","Super World 2 Shed, Rm 5, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,Pann Tint Yadanar," 01253307, 095156117, 095143358, 09450033663","46, 29th St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,Myittar Oo," 01243061, 0973301839, 095166189","23, 29th St., Lower Middle Block,",jewellery
Yangon Region,Dagon Seikkan,Hla Akari, 09260165649,"Bldg 11, Rm 002, 2nd St., Yuzana Garden City Housing, A Block,",jewellery
Yangon Region,Pabedan,Soe Min Aung, 0973029422,"Super World 4 Shed, Rm 22, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,Shwe Yadanar Kyaw," 09975592460, 0943040157, 0931050491","Super World 4 Shed, Rm 52, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,Sein Pwint Thamee Taw," 09250026382, 01389516 [Res]","Super World 2 Shed, Rm 17, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,San Shwe Pyi," 0943116232, 0973122303, 09795369429","Super World 2 Shed, Rm 10, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,Shwe Chal," 01245210, 01378074, 095115561, 095157060","131, Kon Zay Dan St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,Shwe Chinthae," 01386426, 095015340, 0943123910","85, Rm 102, 1st Flr, 29th St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,Pyae Sone Han, 095061060,"Super World 2 Shed, Rm 21, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,Dagon Seikkan,Thein Kabar," 09420088232, 09421180320","Bldg 27, Rm 101, 1st Flr, 12th St., Yuzana Garden City Housing, B Block,",jewellery
Yangon Region,Pabedan,Thit Sann," 095161845, 09795161845","Super World 2 Shed, Rm 11, 1st Flr, Bogyoke Aung San Market,",jewellery
Yangon Region,North Okkalapa ,"Victory Jewellery Management Co.,Ltd."," 0973119963, 0932161677, 019653357, 019666019, 09450041455, 09421066630","11, Thiri Kan Thar St., Ga Gyi Ward,",jewellery
Yangon Region,Pabedan,B.T Gold," 095017268, 095055578, 09785017268","62/68, Rm 11/B, 11th Flr, Shwe Bon Tha St., Lower Middle Block,",jewellery
Yangon Region,Bahan,Zwe," 09250151742, 098762420","19, U Chit Maung Rd., Between Ngwe La Yaung St. and Yadanar St.,Saya San (South) Ward,",jewellery
Yangon Region,Sanchaung,Shwe Latt Yar,,"50,Ma Kyee Kyee St.,Mont Let Saung Gone (South) Ward",jewellery
Yangon Region,Pabedan,Aung Thamardi," 01389922, 01374488","55, 29th St.,",jewellery
Yangon Region,Pabedan,Pyae Sone Win," 01383865, 09785383865","222, Shwe Bon Tha St.,",jewellery
Yangon Region,Yankin,Myint Moh Thin," 0973239769, 095169687, 095176350","Rm 6, Bldg 359, G Flr, Yan Shin St., West Yankin, Ward (5),",jewellery
Yangon Region,Pabedan,Shwe Chit Thu," 09777715001, 09777715002","167, Shwe Bon Tha St.,",jewellery
Yangon Region,Shwe Pyi Thar,La Pyae Won," 01611342, 09799558807","421, Bayint Naung Rd., Ward (5/8),",jewellery
Yangon Region,Pabedan,Ko Aung Moe," 09250155466, 01240971","117, 1st Flr, Shwe Bon Tha St.,  Lower Block,",jewellery
Yangon Region,Latha,Shwe Tharaphu," 095011006, 095182968","725, Maha Bandoola Rd.,   Top Of 17th St,",jewellery
Yangon Region,Lanmadaw,"Nagar Nyi Naung [AD][Golden Dragon Gold Development Co.,Ltd.]"," 0973211123, 0973233123","71,War Dan St.,Lower Block",jewellery
Yangon Region,Hlaing,Y.M.T," 09787878428, 0936601572","33, Zaya Mingalar (2) st, Ward (1),",jewellery
Yangon Region,Pabedan,Star King," 095092093, 09965092093","504, Maha Bandoola Rd., Ward (3),",jewellery
Yangon Region,North Okkalapa ,Kaday Koe Thein,,"Rm 3, Khay Mar Kyaung St., Hta Wun Bae Ward,",jewellery
Yangon Region,Pabedan,Mya Shwe Sin," 01241104, 095075094","72, 29th St.,",jewellery
Yangon Region,Mayangone,Dana Shwe Pyi," 0973054050, 09421758653","962, 1st St.,  Thamaing,  Ward (1),",jewellery
Mandalay Region,Chan Aye Thar Zan,Bright Star, 0933248915,"78 St., Between 34 St. and 35 St.,",jewellery
Yangon Region,Pazundaung,Aung," 01202281, 01293834, 095075513","77/79, Upper Pazundaung Rd., Near Pazundaung Market,",jewellery
Yangon Region,Mayangone,Hein," 09254080859, 0931630744","13, U Yay Khae St., Ward (2),",jewellery
Yangon Region,Hlaing Thar Yar,Golden Lion," 095020509, 09425305884","396/A, Bo Aung Kyaw St., Ward (7),",jewellery
Yangon Region,Pabedan,B.T Gold," 095017268, 095055578, 09785017268","62/68, Rm 11/B, 11th Flr, Shwe Bon Tha St.,  Lower Middle Block,  Ward (6),",jewellery
Yangon Region,Tarmwe,Moe Ma Kha, 095401988,"28, Seikta Thukha St.,  Kyauk Myaung,",jewellery
Yangon Region,Hlaing,Miba Myittar," 0973192724, 09795563462","54, Marlar Myaing 2nd St.,",jewellery
Yangon Region,Pabedan,Moe Yadanar," 095051699, 09787243916, 09783045740","77, East D Shed, Bogyoke Aung San Market,",jewellery
Yangon Region,Bahan,Lin Htoo,,"11, Bo Min Khaung St., Bo Sein Hman Ward,",jewellery
Yangon Region,Hlaing Thar Yar,Ma Gyi, 095148047,"383/kha, Bo Aung Kyaw St.,  Ward (7)",jewellery
Yangon Region,Hlaing Thar Yar,Ko Than Htike+Ma Cho Cho Oo,,"389/B, Bo Aung Kyaw St.,",jewellery
Yangon Region,Pabedan,Lin Yaung Chi, 01388745,"6-99, Bogyoke Aung San Market, Front Wing,",jewellery
Yangon Region,Kamayut,May Yu," 01502027, 095213363, 09421128207","99/A, Baho Rd., Ward (3),",jewellery
Yangon Region,Hlaing Thar Yar,Kaung Myat Mon," 095132153, 0973057798, 09965132153","538/A, Yan Gyi Aung St., Corner of Yae Nan Chaung St., Ward (9),",jewellery
Yangon Region,Tarmwe,Kaung Khant Eain, 09420179252,"16, Dhama Seintar St., Kyarr Kwet Thit Ward,",jewellery
Yangon Region,Hlaing Thar Yar,Pyae Sone Aung," 09420020083, 09252292250","516/A, Anawrahta Rd., Ward (11),",jewellery
Yangon Region,Pabedan,Pyae Sone Han (2), 095061060,"2, Bogyoke Aung San Market,  Upper Block,",jewellery
Yangon Region,Thaketa,Ngwe La Wun, 0943134049,"1210, Htuparyon 3rd St., Htu Par Yon Ward (1),",jewellery
Yangon Region,Tarmwe,Padamyar Theingi," 095074757, 09785074757","247, Banyar Dala Rd., Corner of Ah Yoe Gone St., Near Aung Mingalar Bus-Stop,",jewellery
Yangon Region,Bahan,Ngwe Khaung Laung," 0973105399, 09778848487","16, Neikban Kyaung St.,",jewellery
Yangon Region,Mingalar Taung Nyunt,Nan Htike Yadanar," 095174393, 095175229, 01200747","C1-C2, 1st Flr, Yuzana Plaza,",jewellery
Yangon Region,Tarmwe,Nawarat,,"30, G Flr, Kyauk Myaung Gyi Ward,",jewellery
Yangon Region,Pabedan,Myat Pwint," 0973168985, 095409164","5, 1st Flr, Super World 2 Shed, Bogyoke Aung San Market,",jewellery
Yangon Region,Bahan,Myint Moh (2),,"24, Maha Myintmoh St.,",jewellery
Yangon Region,Thingangyun,Nay & La," 0931234869, 0931040999","12/A, Yadanar Rd., 16/2 Ward,",jewellery
Yangon Region,Bahan,Crystal Jade," 01388572, 01393326","Rm 12,1st Flr,Saya San Rd.,Co-operative Business Centre",jewellery
Yangon Region,Mingalardon,Than Taw Oo," 095163949, 09420316294","Za Kwae/1, Mingalardon Market, Near Aung See Gon Pagoda, Thingangyun Gyi Ward,",jewellery
Yangon Region,Pabedan,Thitsar," 01384866, 09448207777","496, Maha Bandoola Rd., Top of 29th St., Ward (7),",jewellery
Yangon Region,Thaketa,Shwe Yee Win," 0949298224, 09972861027","157/240, Rm 002, Yadanar Pon Patt St.,  Yadanar Pon Housing,  Ward (10-North),",jewellery
Yangon Region,Dagon Seikkan,Shwe Wut Hmone, 0943046722,"Blk 4, 7th St., Yuzana Garden City Housing,",jewellery
Yangon Region,Shwe Pyi Thar,Shwe Sin Khaing,,"301/B, Bayint Naung Rd., Ward (5),",jewellery
Yangon Region,South Okkalapa ,Shwe Yee Lin," 095506625, 09785506625","1, Infront Of Nandawun Market,  U Mingalar St, Ward (5),",jewellery
Yangon Region,North Okkalapa ,Thar Htate Tan," 095031985, 0973259226","365, Bagan Rd.,  Shwe Pauk Kan,  Ward (21),",jewellery
Yangon Region,Hlaing Thar Yar,Shwe Sin  Ngwe Sin," 01705434, 0973057801","4/ka, Bo Aung Kyaw St., Mee Khwet Market, Ward (7),",jewellery
Yangon Region,Thaketa,Tharaphu," 09402591649, 09787847931","251, Theingi St., Corner of Theingi 2nd St.,",jewellery
Yangon Region,Pabedan,Thit Sar," 01246120, 09259259188","469, Maha Bandoola Rd., Corner of 27th St., Ward (3),",jewellery
Yangon Region,Bahan,Ba Soe Ou," 095030383, 095032450","Rm 7/8/9, 1st Flr, Saya San Rd., Co-operative Business Centre,",jewellery
Mandalay Region,Chan Aye Thar Zan,U Sin," 0239647, 092005840","105, 29 St., Between 81 St. and 82 St.,",jewellery
Yangon Region,Pabedan,U San Thein," 01377211, 01389535","133, Shwe Bon Tha St.,  Lower Block,",jewellery
Yangon Region,Dagon Seikkan,Tun Tun Naing," 0973172908, 09799611060","Rm 202, Bldg 12, 2nd Flr, 6th St.,  Yuzana Garden City Housing, A Block,  Ward (94),",jewellery
Yangon Region,Kamayut,Zabu Tun," 01700260, 01500535","70, Hledan Rd., Ward (3),",jewellery
Yangon Region,Pabedan,"Khit Sann Yadanar Gems & Jewellery Co.,Ltd."," 01385563, 0973201808, 0973216652","Central Hall Shed, Rm 1/2, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,"Jupiter Co.,Ltd. [Jupiter]"," 01700604, 095116359, 095153793","Central Hall Shed, Rm 22, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,AAA," 0973048591, 09250279905","64, 29th St., Lower Middle Block,",jewellery
Yangon Region,Bahan,A1, 09450711885,"23, Mya St., Kyaikkasan Ward,",jewellery
Yangon Region,Pabedan,999," 0973203697, 09250150722, 0949311128","529, 27th St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,A.S.S, 0943132693,"116, Shwe Bon Tha St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,969," 09450026782, 0973236595","64, 1st Flr, 29th St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,1.25, 01388556,"125, 29th St., Upper Middle Block,",jewellery
Yangon Region,Pabedan,Shwe Thitsar," 0943090601, 09972800169, 01253135, 01548136 [Res], 09795364676","Central Hall Shed, Rm 130, Bogyoke Aung San Market,",jewellery
Yangon Region,Shwe Pyi Thar,Ah Par Mon," 0943126454, 09974554686","170/B, Bogyoke Aung San Rd., Ward (5),",jewellery
Yangon Region,Pabedan,Yaung Ni Oo," 095153013, 09790703804","Central Hall Shed, Rm 116, Bogyoke Aung San Market,",jewellery
Yangon Region,Pabedan,Ah Nyein," 01246368, 0949258720","111, 29th St., Upper Middle Block,",jewellery
Yangon Region,Bahan,Ah Lin Yaung," 09799858627, 09420031933","19, 2nd Flr, Min St., Saya San (South) Ward,",jewellery
Yangon Region,Hlaing Thar Yar,Academy Htate Tan," 01707311, 095110164, 095173917, 095500987","19, Bo Aung Kyaw St., Near Mee Khwet Market, Ward (7),",jewellery
Yangon Region,Pabedan,Ah Nge Lay, 0973049168,"98, 1st Flr, 29th St., Upper Middle Block,",jewellery
Yangon Region,Mingalardon,Academy, 01638492,"6, Sein Thapyay St., Padamyar Myoe Thit,",jewellery
Yangon Region,Thingangyun,Academy, 09254441858,"Rm 259, 1st Flr, San Pya Market,",jewellery
Yangon Region,Pabedan,Academy," 01250289, 095137246, 0973090104","105,Shwe Bon Tha St.,Lower Middle Block",jewellery
Yangon Region,North Dagon,Academy," 095137246, 0973090104, 0931411428","836, U Wisara Rd., Ward (34),",jewellery
Yangon Region,North Dagon,Academy, 09250777788,"D/8, U Wisara Rd., Industrial Zone,",jewellery
Yangon Region,South Okkalapa ,Aung," 01561845, 0943121147","277/B, Thu Mingalar Rd., Ward (9),",jewellery
Yangon Region,South Dagon,Aung," 0943121147, 012331845","584/A, Si Pin Rd., Near Thit Sai Curve Bus Stop, Ward (25),",jewellery
Yangon Region,Hlaing,Ar Yone Oo," 01516226, 01521175","52, Melzi Gone St., Ward (7),",jewellery
Yangon Region,Thaketa,AK," 09258160983, 0973193344","1470, Htuparyon St., Corner of Htuparyon 13th St.,Htu Par Yon Ward (1),",jewellery
Yangon Region,Pabedan,Annawah, 095037682,"189, Shwe Bon Tha St., Upper Middle Block,",jewellery
Yangon Region,North Okkalapa ,Ananda Myittar," 0973254016, 09262842388, 09421099812","14, Zay Patt St., Za Myin Zwel Ward,",jewellery
Yangon Region,Bahan,Ahnanda Myittar,,"25,West Ar Zar Ni St.,Saya San (South) Ward",jewellery
Yangon Region,Pabedan,Ah Shay Gyi [Ko] & Brothers," 095103150, 095179136, 095066552","135, 2nd Flr, 29th St., Upper Middle Block,",jewellery
Yangon Region,Mayangone,Ahdipati, 0973145231,"142/B,Aung Chan Thar St.,Ward (2)",jewellery
Yangon Region,Bahan,Ah Shay Gyi & Brothers," 095103150, 095066552","6, Thu Khu Ma St., Saya San (South) Ward,",jewellery
Yangon Region,Thaketa,Aung Aung," 0973089413, 09254282996","756, Htuparyon 18th St., Htu Par Yon Ward (1),",jewellery
Yangon Region,Kamayut,Aung Aung, 09421077864,"Bldg 8/12, Rm 004, Kun Chan 2nd St., Hanthar Yeik Mon Housing,",jewellery
Yangon Region,Pabedan,Aung Aung," 01385754, 095036923","103, Shwe Bon Tha St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,Aung," 095055229, 0949593360","165, Shwe Bon Tha St., Upper Middle Block,",jewellery
Yangon Region,Pabedan,Aung, 09250492776,"133, 29th St., Upper Middle Block,",jewellery
Yangon Region,Hlaing,Aung, 09421092628,"10, 5 Flr, Pan Chan Kyaung St., Ward (13),",jewellery
Yangon Region,Mingalar Taung Nyunt,Aung," 095075513, 01202281","77/79, Upper Pazundaung Rd., Kyi Taw Ward,",jewellery
Yangon Region,South Okkalapa ,Aung Aung,,"990,Yathawaddy 13rd St.,Ward (13)",jewellery
Yangon Region,Mingalardon,Aung Academy," 09254444157, 09798462775","Aung See Gone Pagoda St.,Mya Yadanar Myoe Thit",jewellery
Yangon Region,Hlaing Thar Yar,Aung," 09262775753, 09785439192","13, Tay Oo Yin 3rd St., Ward (7),",jewellery
Yangon Region,Mayangone,Aung Kaung Kyaw," 09450044508, 09250434213","153, Bogyoke St., Ward (3),",jewellery
Yangon Region,Pabedan,Aung Khin [Ko]," 01378592, 09250508156","85, 29th St., Lower Middle Block,",jewellery
Yangon Region,Hlaing,Aung Kaung, 09250433649,"97, Marlar Myaing 3rd St., Ward (16),",jewellery
Yangon Region,Pabedan,Aung Chan Thar," 01383764, 09798320158, 095025816, 0931347759, 09250641794","71, 29th St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,Aung Hoseki," 095012306, 09795012306, 0930331420","West D Shed,Rm 94/106,Bogyoke Aung San Market",jewellery
Yangon Region,Insein,Aung Chan Thar," 01641940, 095017537","B Shed, Rm 48, Insein Market,",jewellery
Yangon Region,Pabedan,Aung Chan Thar," 095099220, 095147955, 09421023335","218,2nd Flr,31st St.,Upper Block",jewellery
Yangon Region,Insein,Aung Kabar, 09253466734,"B Shed, Rm 63, 1st Flr, Insein Market,",jewellery
Yangon Region,Mayangone,Aung Chan Thar, 01686620,"188,Thamaing Butar Yon 12th St.,Ward (1)",jewellery
Yangon Region,Insein,Aung Htoo," 0949777555, 0949777444, 095155565","1 Shed, Rm 3, Insein Market,",jewellery
Yangon Region,Pabedan,Ruby House [RH]," 095009015, 0973040263","Central Hall Shed, Rm 10, Bogyoke Aung San Market,",jewellery
Yangon Region,South Okkalapa ,Aung Myat Zaw [U], 09421748250,"1184/A, Yathawaddy 18th St., Ward (13),",jewellery
Yangon Region,Thingangyun,Aung Myint Kyi," 095145816, 0949342819","Rm 125~128, G Flr, Thingangyun Market,",jewellery
Yangon Region,Insein,Aung Kyaw Tun, 0943032289,"B Shed, Rm 55, 1st Flr, Insein Market,",jewellery
Yangon Region,Thingangyun,Aung Kyaw Moe, 09256453435,"Rm 467, 1st Flr, San Pya Market,",jewellery
Yangon Region,Insein,Aung Kyaw Kyaw," 01647474, 01540476, 09250045528","2 Shed, Rm 33, Insein Market,",jewellery
Yangon Region,Thaketa,Aung Kyaw Kyaw," 09450996919, 09794818220","280, Zingama Rd., Ward (6-West),",jewellery
Yangon Region,Dagon,May Myanmar, 0973111451,"58, Taw Win St., Corner of Manaw Hari St.,Pyay (West) Ward,",jewellery
Yangon Region,Yankin,Aung Kyaw Si, 095012753,"Bldg 40, Rm 2, G Flr, Yan Shin St., Palm Village,",jewellery
Yangon Region,Tarmwe,Aung Moe Khin [Ko]," 095142464, 09260249411, 09798426175","13, 2nd Flr, Kyauk Taw St., Kyarr Kwet Thit Ward,",jewellery
Yangon Region,Hlaing,Aung Kyaw Than [Ko], 0943094921,"7, Upper Baho St., Ward (16),",jewellery
Yangon Region,Yankin,Kham Le," 018605223, 018605224","22, Thukha Waddy St., Ward (6),",jewellery
Yangon Region,Thingangyun,Aung Nan Taw, 095092377,"Rm 274 ~ 276, 1st Flr, San Pya Market,",jewellery
Yangon Region,Thaketa,Aung Nan Thit," 09420220047, 09421004605","165, Rm 3/C, 3rd Flr, Zingama Rd., Corner of Myin Taw Thar Rd.,Ward (2-North),",jewellery
Yangon Region,Mingalar Taung Nyunt,Aung Namate," 01394641, 0973162985","36, Daw Thein Tin St., Kan Daw Kalay (North) Ward,",jewellery
Yangon Region,Pabedan,Aung Moe [Ko]," 01240971, 09250155466, 01373300, 098612334","117, 1st Flr, Shwe Bon Tha St., Lower Middle Block,",jewellery
Yangon Region,Pabedan,Aung Naing Myint [U]," 01705941, 095126130, 0973241898","129, 29th St., Upper Middle Block,",jewellery
Yangon Region,Bahan,Shwe Nan Taw [Golden Palace]," 09450021758, 09265399966, 09265399977, 09265399988","Rm G05A, G Flr, Myanmar Plaza,",jewellery
Yangon Region,Latha,Shwe Nan Daw [Golden Palace]," 01211728, 01226977, 01228751, 095127142, 095127145","701/703, Maha Bandoola Rd.,",jewellery
Yangon Region,Tarmwe,Aung Myittar," 09260306500, 09262129922~33","257, Kyaikkasan Rd., Byine Ywar Ma Ward,",jewellery
Yangon Region,Latha,Shwe Nan Daw [Golden Palace]," 01229409, 01210572, 01227212, 095127145, 095127142","743, Maha Bandoola Rd.,",jewellery
Yangon Region,Yankin,Aung Myo Thu [Ko]," 09250356953, 0930080525","63, Kanbei Butar Yon Rd., Ward (12),",jewellery
Yangon Region,Latha,Shwe Nan Daw [Golden Palace]," 01211728, 01226977, 095127142, 095127145","685, Maha Bandoola Rd.,",jewellery
Yangon Region,Thingangyun,Aung Nan Htike, 09254013820,"Rm 452, 1st Flr, San Pya Market,",jewellery
Yangon Region,Latha,Top Sein," 096571191, 092302429, 092301490","735, Maha Bandoola Rd.,",jewellery
Yangon Region,Pazundaung,Aung Myint Myat," 09425269152, 0931272223","6, Sut Tha Phu St.,",jewellery
